sbom_code,name,URL,path,dependencies,licenses,critical,high,medium,low,quality,format,version,successfully_processed,sbomqs_processed,osv_processed,cyclonedx_processed,sbom_utility_processed,pyspdxtools_processed,ntia_processed,cyclonedx_res,sbom_utility_res,pyspdxtools_res,ntia_res,language
ARM-software_CMSIS-FreeRTOS_adfcb9a6ba3892bf4d39daa212a8f37d36c2f9f9_viu0w1f5_sbom.spdx,CMSIS-FreeRTOS,https://raw.githubusercontent.com/ARM-software/CMSIS-FreeRTOS/adfcb9a6ba3892bf4d39daa212a8f37d36c2f9f9/Source/sbom.spdx,Source/sbom.spdx,1,1,0,0,0,0,6.52,spdx_spdx,SPDX-2.2,True,True,False,False,False,True,True,False,False,,False,C
BonexGoo_Boss2D_ee34d813bda65f8a03eec2477abb9ce8f2a6978d_lgr3ggu1_sbom.spdx.json,Boss2D,https://raw.githubusercontent.com/BonexGoo/Boss2D/ee34d813bda65f8a03eec2477abb9ce8f2a6978d/Boss2D/addon/cpython-3.12.2_for_boss/Misc/sbom.spdx.json,Boss2D/addon/cpython-3.12.2_for_boss/Misc/sbom.spdx.json,30,0,0,1,4,1,0,spdx_json,SPDX-2.3,True,False,True,False,True,True,False,False,False,,False,other
CactuseSecurity_firewall-orchestrator_747d9d8278f97aae11560005b152efc89d74ad40_8xb3gwj0_fwo-sbom.json,firewall-orchestrator,https://raw.githubusercontent.com/CactuseSecurity/firewall-orchestrator/747d9d8278f97aae11560005b152efc89d74ad40/documentation/SBOM/fwo-sbom.json,documentation/SBOM/fwo-sbom.json,105,105,0,0,0,0,8.65,cyclonedx_json,1.6,True,True,False,True,True,False,False,True,True,False,False,other
Checkmarx_kics_59f46f7b229f2c24ac2afa9757869bc21095c12c_rf2fimkj_kics.spdx.json,kics,https://raw.githubusercontent.com/Checkmarx/kics/59f46f7b229f2c24ac2afa9757869bc21095c12c/kics.spdx.json,kics.spdx.json,245,246,3,2,8,0,7.1,spdx_json,SPDX-2.3,True,True,True,False,True,True,True,False,False,,False,other
DataDog_datadog-ci_264bdb639349be25cb3783b279ceb8dd427f9e89_t4vm86zg_sbom.json,datadog-ci,https://raw.githubusercontent.com/DataDog/datadog-ci/264bdb639349be25cb3783b279ceb8dd427f9e89/.github/workflows/e2e/sbom-reports/sbom.json,.github/workflows/e2e/sbom-reports/sbom.json,62,62,0,3,4,1,7.81,cyclonedx_json,1.4,True,True,True,True,True,False,False,True,True,False,False,TypeScript
Embarcadero_P4D-Data-Sciences_551db5923fad9a9e8384169233dd64ddf9f87d12_8mzy4h4f_bom.json,P4D-Data-Sciences,https://raw.githubusercontent.com/Embarcadero/P4D-Data-Sciences/551db5923fad9a9e8384169233dd64ddf9f87d12/bom.json,bom.json,3,0,0,0,0,0,3.91,cyclonedx_json,1.4,True,True,True,True,True,False,False,True,True,False,False,Pascal
FreeRTOS_FreeRTOS_release_3woovpg5_sbom.spdx,FreeRTOS,https://github.com/FreeRTOS/FreeRTOS/releases/download/202411.00/FreeRTOSv202411.00.zip,FreeRTOS/Source/sbom.spdx,1,1,0,0,0,0,6.52,spdx_spdx,SPDX-2.2,True,True,False,False,False,True,True,False,False,,False,C
FreeRTOS_FreeRTOS_release_ln0icj0f_sbom.spdx,FreeRTOS,https://github.com/FreeRTOS/FreeRTOS/releases/download/202411.00/FreeRTOSv202411.00.zip,FreeRTOS-Plus/Source/coreJSON/sbom.spdx,1,1,0,0,0,0,6.09,spdx_spdx,SPDX-2.2,True,True,False,False,False,True,True,False,False,,False,C
FreeRTOS_FreeRTOS_release_kqxf1v6u_sbom.spdx,FreeRTOS,https://github.com/FreeRTOS/FreeRTOS/releases/download/202411.00/FreeRTOSv202411.00.zip,FreeRTOS-Plus/Source/FreeRTOS-Plus-TCP/sbom.spdx,1,1,0,0,0,0,6.09,spdx_spdx,SPDX-2.2,True,True,False,False,False,True,True,False,False,,False,C
FreeRTOS_FreeRTOS_release_k040b4bb_sbom.spdx,FreeRTOS,https://github.com/FreeRTOS/FreeRTOS/releases/download/202411.00/FreeRTOSv202411.00.zip,FreeRTOS-Plus/Source/corePKCS11/sbom.spdx,2,2,0,0,0,0,5.87,spdx_spdx,SPDX-2.2,True,True,False,False,False,True,True,False,False,,False,C
FreeRTOS_FreeRTOS_release_rc95imkw_sbom.spdx,FreeRTOS,https://github.com/FreeRTOS/FreeRTOS/releases/download/202411.00/FreeRTOSv202411.00.zip,FreeRTOS-Plus/Source/Utilities/backoff_algorithm/sbom.spdx,1,1,0,0,0,0,6.09,spdx_spdx,SPDX-2.2,True,True,False,False,False,True,True,False,False,,False,C
FreeRTOS_FreeRTOS_release_83l9awgd_sbom.spdx,FreeRTOS,https://github.com/FreeRTOS/FreeRTOS/releases/download/202411.00/FreeRTOSv202411.00.zip,FreeRTOS-Plus/Source/Application-Protocols/coreMQTT/sbom.spdx,1,1,0,0,0,0,6.09,spdx_spdx,SPDX-2.2,True,True,False,False,False,True,True,False,False,,False,C
FreeRTOS_FreeRTOS_release_bqgvyntg_sbom.spdx,FreeRTOS,https://github.com/FreeRTOS/FreeRTOS/releases/download/202411.00/FreeRTOSv202411.00.zip,FreeRTOS-Plus/Source/Application-Protocols/coreSNTP/sbom.spdx,1,1,0,0,0,0,6.09,spdx_spdx,SPDX-2.2,True,True,False,False,False,True,True,False,False,,False,C
FreeRTOS_FreeRTOS_release_4e8e6ji9_sbom.spdx,FreeRTOS,https://github.com/FreeRTOS/FreeRTOS/releases/download/202411.00/FreeRTOSv202411.00.zip,FreeRTOS-Plus/Source/Application-Protocols/coreHTTP/sbom.spdx,2,2,0,0,0,0,6.3,spdx_spdx,SPDX-2.2,True,True,False,False,False,True,True,False,False,,False,C
FreeRTOS_FreeRTOS_release_glqhkgzc_sbom.spdx,FreeRTOS,https://github.com/FreeRTOS/FreeRTOS/releases/download/202411.00/FreeRTOSv202411.00.zip,FreeRTOS-Plus/Source/FreeRTOS-Cellular-Interface/sbom.spdx,1,1,0,0,0,0,6.09,spdx_spdx,SPDX-2.2,True,True,False,False,False,True,True,False,False,,False,C
FreeRTOS_FreeRTOS_release_xxqb1lcm_sbom.spdx,FreeRTOS,https://github.com/FreeRTOS/FreeRTOS/releases/download/202411.00/FreeRTOSv202411.00.zip,FreeRTOS-Plus/Source/AWS/sigv4/sbom.spdx,1,1,0,0,0,0,6.09,spdx_spdx,SPDX-2.2,True,True,False,False,False,True,True,False,False,,False,C
FreeRTOS_FreeRTOS_release_x7io2wtd_sbom.spdx,FreeRTOS,https://github.com/FreeRTOS/FreeRTOS/releases/download/202411.00/FreeRTOSv202411.00.zip,FreeRTOS-Plus/Source/AWS/device-shadow/sbom.spdx,1,1,0,0,0,0,6.09,spdx_spdx,SPDX-2.2,True,True,False,False,False,True,True,False,False,,False,C
FreeRTOS_FreeRTOS_release_f7e96a76_sbom.spdx,FreeRTOS,https://github.com/FreeRTOS/FreeRTOS/releases/download/202411.00/FreeRTOSv202411.00.zip,FreeRTOS-Plus/Source/AWS/device-defender/sbom.spdx,1,1,0,0,0,0,6.09,spdx_spdx,SPDX-2.2,True,True,False,False,False,True,True,False,False,,False,C
FreeRTOS_FreeRTOS_release_osjxovms_sbom.spdx,FreeRTOS,https://github.com/FreeRTOS/FreeRTOS/releases/download/202411.00/FreeRTOSv202411.00.zip,FreeRTOS-Plus/Source/AWS/jobs/sbom.spdx,1,1,0,0,0,0,6.09,spdx_spdx,SPDX-2.2,True,True,False,False,False,True,True,False,False,,False,C
FreeRTOS_FreeRTOS_release_cxdxw9na_sbom.spdx,FreeRTOS,https://github.com/FreeRTOS/FreeRTOS/releases/download/202411.00/FreeRTOSv202411.00.zip,FreeRTOS-Plus/Source/AWS/fleet-provisioning/sbom.spdx,1,1,0,0,0,0,6.09,spdx_spdx,SPDX-2.2,True,True,False,False,False,True,True,False,False,,False,C
FreeRTOS_FreeRTOS-Kernel_release_35c9w657_sbom.spdx,FreeRTOS-Kernel,https://github.com/FreeRTOS/FreeRTOS-Kernel/releases/download/V11.2.0/FreeRTOS-KernelV11.2.0.zip,sbom.spdx,1,1,0,0,0,0,6.52,spdx_spdx,SPDX-2.2,True,True,False,False,False,True,True,False,False,,False,C
GerbilSoft_rom-properties_b6538e24c91e844f8411d67e614c5f66d0935c26_cd2kuvc6_sbom.cdx.json,rom-properties,https://raw.githubusercontent.com/GerbilSoft/rom-properties/b6538e24c91e844f8411d67e614c5f66d0935c26/extlib/pugixml/scripts/sbom.cdx.json,extlib/pugixml/scripts/sbom.cdx.json,1,1,0,0,0,0,6.52,cyclonedx_json,1.6,True,True,False,True,True,False,False,True,True,False,False,C++
HeyMegabyte_gas-station_1a7dfc548839dea3b7935a7afa765b6750c6d310_voz8ns7b_cyclonedx-npm-npm.json,gas-station,https://raw.githubusercontent.com/HeyMegabyte/gas-station/1a7dfc548839dea3b7935a7afa765b6750c6d310/local/cyclonedx-npm-npm.json,local/cyclonedx-npm-npm.json,953,0,2,18,12,1,5.65,cyclonedx_json,1.4,True,True,True,True,True,False,False,True,True,False,False,other
IBM_sonar-cryptography_e76741ec0f2aa4fcb715e5448f50ea3911331c2a_in5p0mez_bom.json,sonar-cryptography,https://raw.githubusercontent.com/IBM/sonar-cryptography/e76741ec0f2aa4fcb715e5448f50ea3911331c2a/output/bom/bom.json,output/bom/bom.json,64,66,1,5,1,0,8.53,cyclonedx_json,1.5,True,True,True,True,True,False,False,False,False,False,False,other
IBM_sonar-cryptography_e76741ec0f2aa4fcb715e5448f50ea3911331c2a_fpcrcvy2_bom.json,sonar-cryptography,https://raw.githubusercontent.com/IBM/sonar-cryptography/e76741ec0f2aa4fcb715e5448f50ea3911331c2a/bom/bom.json,bom/bom.json,80,82,1,6,1,0,8.47,cyclonedx_json,1.5,True,True,True,True,True,False,False,False,False,False,False,other
IBM_sonar-cryptography_e76741ec0f2aa4fcb715e5448f50ea3911331c2a_zjxrw8n0_bom.json,sonar-cryptography,https://raw.githubusercontent.com/IBM/sonar-cryptography/e76741ec0f2aa4fcb715e5448f50ea3911331c2a/engine/bom/bom.json,engine/bom/bom.json,49,51,1,5,1,0,8.5,cyclonedx_json,1.5,True,True,True,True,True,False,False,True,True,False,False,other
IBM_sonar-cryptography_e76741ec0f2aa4fcb715e5448f50ea3911331c2a_3o1t60iu_bom.json,sonar-cryptography,https://raw.githubusercontent.com/IBM/sonar-cryptography/e76741ec0f2aa4fcb715e5448f50ea3911331c2a/enricher/bom/bom.json,enricher/bom/bom.json,51,53,1,5,1,0,8.49,cyclonedx_json,1.5,True,True,True,True,True,False,False,True,True,False,False,other
IBM_sonar-cryptography_e76741ec0f2aa4fcb715e5448f50ea3911331c2a_izmbmung_bom.json,sonar-cryptography,https://raw.githubusercontent.com/IBM/sonar-cryptography/e76741ec0f2aa4fcb715e5448f50ea3911331c2a/sonar-cryptography-plugin/bom/bom.json,sonar-cryptography-plugin/bom/bom.json,71,73,1,6,1,0,8.51,cyclonedx_json,1.5,True,True,True,True,True,False,False,False,False,False,False,other
IBM_sonar-cryptography_e76741ec0f2aa4fcb715e5448f50ea3911331c2a_a6s7gvjk_bom.json,sonar-cryptography,https://raw.githubusercontent.com/IBM/sonar-cryptography/e76741ec0f2aa4fcb715e5448f50ea3911331c2a/common/bom/bom.json,common/bom/bom.json,48,50,1,5,1,0,8.51,cyclonedx_json,1.5,True,True,True,True,True,False,False,True,True,False,False,other
IBM_sonar-cryptography_e76741ec0f2aa4fcb715e5448f50ea3911331c2a_xszr263e_bom.json,sonar-cryptography,https://raw.githubusercontent.com/IBM/sonar-cryptography/e76741ec0f2aa4fcb715e5448f50ea3911331c2a/python/bom/bom.json,python/bom/bom.json,66,68,1,6,1,0,8.52,cyclonedx_json,1.5,True,True,True,True,True,False,False,False,False,False,False,other
IBM_sonar-cryptography_e76741ec0f2aa4fcb715e5448f50ea3911331c2a_14brunxm_bom.json,sonar-cryptography,https://raw.githubusercontent.com/IBM/sonar-cryptography/e76741ec0f2aa4fcb715e5448f50ea3911331c2a/mapper/bom/bom.json,mapper/bom/bom.json,50,52,1,5,1,0,8.5,cyclonedx_json,1.5,True,True,True,True,True,False,False,True,True,False,False,other
IBM_sonar-cryptography_e76741ec0f2aa4fcb715e5448f50ea3911331c2a_rnltfyu9_bom.json,sonar-cryptography,https://raw.githubusercontent.com/IBM/sonar-cryptography/e76741ec0f2aa4fcb715e5448f50ea3911331c2a/java/bom/bom.json,java/bom/bom.json,69,71,1,6,1,0,8.51,cyclonedx_json,1.5,True,True,True,True,True,False,False,False,False,False,False,other
JanusGraph_janusgraph_release_q6llz5gl_JanusGraph_janusgraph_release_v1.1.0.bom.json,janusgraph,https://github.com/JanusGraph/janusgraph/releases/download/v1.1.0/bom.json,JanusGraph_janusgraph_release_v1.1.0.bom.json,363,445,2,3,11,3,8.62,cyclonedx_json,1.5,True,True,True,True,True,False,False,True,True,False,False,Java
JanusGraph_janusgraph_release_8borqvo0_JanusGraph_janusgraph_release_v1.1.0.bom.xml,janusgraph,https://github.com/JanusGraph/janusgraph/releases/download/v1.1.0/bom.xml,JanusGraph_janusgraph_release_v1.1.0.bom.xml,363,445,2,3,11,3,8.62,cyclnedx_xml,1.5,True,True,True,True,False,False,False,True,False,False,False,Java
JuliaLang_julia_release_ovixj0rd_julia.spdx.json,julia,https://github.com/JuliaLang/julia/releases/download/v1.11.5/julia-1.11.5.tar.gz,julia.spdx.json,36,45,0,0,0,0,6.1,spdx_json,SPDX-2.2,True,True,False,False,True,True,True,False,True,,False,other
JuliaLang_julia_release_jmffmy6v_julia.spdx.json,julia,https://github.com/JuliaLang/julia/releases/download/v1.11.5/julia-1.11.5-full.tar.gz,julia.spdx.json,36,45,0,0,0,0,6.1,spdx_json,SPDX-2.2,True,True,False,False,True,True,True,False,True,,False,other
Kong_insomnia_release_g16r5a21_Kong_insomnia_release_core%4011.1.0-beta.1.image-inso-Linux-X64-sbom.spdx.json,insomnia,https://github.com/Kong/insomnia/releases/download/core%4011.1.0-beta.1/image-inso-Linux-X64-sbom.spdx.json,Kong_insomnia_release_core%4011.1.0-beta.1.image-inso-Linux-X64-sbom.spdx.json,102,445,0,0,0,0,7.54,spdx_json,SPDX-2.3,True,True,True,False,True,True,True,False,True,,False,JavaScript
Kong_insomnia_release_pun76pdb_Kong_insomnia_release_core%4011.1.0-beta.1.image-inso-Linux-X64-sbom.cyclonedx.json,insomnia,https://github.com/Kong/insomnia/releases/download/core%4011.1.0-beta.1/image-inso-Linux-X64-sbom.cyclonedx.json,Kong_insomnia_release_core%4011.1.0-beta.1.image-inso-Linux-X64-sbom.cyclonedx.json,102,445,0,0,0,0,8.06,cyclonedx_json,1.6,True,True,False,True,True,False,False,True,True,False,False,JavaScript
Kong_insomnia_release_qr8c72qr_Kong_insomnia_release_core%4011.1.0-beta.1.sbom.spdx.json,insomnia,https://github.com/Kong/insomnia/releases/download/core%4011.1.0-beta.1/sbom.spdx.json,Kong_insomnia_release_core%4011.1.0-beta.1.sbom.spdx.json,863,806,2,2,3,0,7.76,spdx_json,SPDX-2.3,True,True,True,False,True,True,True,False,True,,False,JavaScript
Kong_insomnia_release_ms99dlv3_Kong_insomnia_release_core%4011.1.0-beta.1.sbom.cyclonedx.json,insomnia,https://github.com/Kong/insomnia/releases/download/core%4011.1.0-beta.1/sbom.cyclonedx.json,Kong_insomnia_release_core%4011.1.0-beta.1.sbom.cyclonedx.json,862,792,0,0,0,0,8.19,cyclonedx_json,1.6,True,True,False,True,True,False,False,True,True,False,False,JavaScript
LDAPAccountManager_lam_4d7e0d277f4bb3ce7cef344136c97d9ae0dfe3d9_xeok1kfp_sbom-libs.json,lam,https://raw.githubusercontent.com/LDAPAccountManager/lam/4d7e0d277f4bb3ce7cef344136c97d9ae0dfe3d9/lam/sbom-libs.json,lam/sbom-libs.json,11,10,0,0,0,5,7.64,cyclonedx_json,1.5,True,True,True,True,True,False,False,True,True,False,False,PHP
LDAPAccountManager_lam_4d7e0d277f4bb3ce7cef344136c97d9ae0dfe3d9_tulxb2lk_sbom-composer.json,lam,https://raw.githubusercontent.com/LDAPAccountManager/lam/4d7e0d277f4bb3ce7cef344136c97d9ae0dfe3d9/lam/sbom-composer.json,lam/sbom-composer.json,63,63,0,0,0,0,7.81,cyclonedx_json,1.5,True,True,True,True,True,False,False,True,True,False,False,PHP
LDAPAccountManager_lam_4d7e0d277f4bb3ce7cef344136c97d9ae0dfe3d9_32ad6x7j_sbom.json,lam,https://raw.githubusercontent.com/LDAPAccountManager/lam/4d7e0d277f4bb3ce7cef344136c97d9ae0dfe3d9/lam/sbom.json,lam/sbom.json,76,73,0,0,0,5,7.33,cyclonedx_json,1.5,True,True,True,True,True,False,False,True,True,False,False,PHP
Mbed-TLS_mbedtls_232da48471ed09004b8de690d91078cb4d8d0667_nagg8wi9_sbom.cdx.json,mbedtls,https://raw.githubusercontent.com/Mbed-TLS/mbedtls/232da48471ed09004b8de690d91078cb4d8d0667/scripts/sbom.cdx.json,scripts/sbom.cdx.json,1,2,0,0,0,0,6.52,cyclonedx_json,1.6,True,True,False,True,True,False,False,True,True,False,False,C
NationalSecurityAgency_ghidra_release_lubloxlq_bom.json,ghidra,https://github.com/NationalSecurityAgency/ghidra/releases/download/Ghidra_11.3.2_build/ghidra_11.3.2_PUBLIC_20250415.zip,bom.json,203,0,0,4,6,0,4.0,cyclonedx_json,1.4,True,True,True,True,True,False,False,True,True,False,False,Java
NixOS_nixpkgs_a8ab6a03ef15ec274d130af9e2aa061f66e9c473_wsjfnakb_sbom.json,nixpkgs,https://raw.githubusercontent.com/NixOS/nixpkgs/a8ab6a03ef15ec274d130af9e2aa061f66e9c473/pkgs/by-name/ni/nim_lk/sbom.json,pkgs/by-name/ni/nim_lk/sbom.json,3,0,0,0,0,0,5.43,cyclonedx_json,1.6,True,True,False,True,True,False,False,True,True,False,False,other
NixOS_nixpkgs_a8ab6a03ef15ec274d130af9e2aa061f66e9c473_9fce0l6r_sbom.json,nixpkgs,https://raw.githubusercontent.com/NixOS/nixpkgs/a8ab6a03ef15ec274d130af9e2aa061f66e9c473/pkgs/by-name/sy/syndicate_utils/sbom.json,pkgs/by-name/sy/syndicate_utils/sbom.json,11,0,0,0,0,0,5.29,cyclonedx_json,1.6,True,True,False,True,True,False,False,True,True,False,False,other
NixOS_nixpkgs_a8ab6a03ef15ec274d130af9e2aa061f66e9c473_oy4t1bk8_sbom.json,nixpkgs,https://raw.githubusercontent.com/NixOS/nixpkgs/a8ab6a03ef15ec274d130af9e2aa061f66e9c473/pkgs/by-name/pr/preserves-nim/sbom.json,pkgs/by-name/pr/preserves-nim/sbom.json,2,0,0,0,0,0,5.51,cyclonedx_json,1.6,True,True,False,True,True,False,False,True,True,False,False,other
PacktPublishing_Adversarial-AI---Attacks-Mitigations-and-Defense-Strategies_2f2799c38f621bf4fabe95bf0f131fcbe448f163_58o0in6q_simple-cifar10.h5.sbom.json,Adversarial-AI---Attacks-Mitigations-and-Defense-Strategies,https://raw.githubusercontent.com/PacktPublishing/Adversarial-AI---Attacks-Mitigations-and-Defense-Strategies/2f2799c38f621bf4fabe95bf0f131fcbe448f163/ch18/ml-sbom/simple-cifar10.h5.sbom.json,ch18/ml-sbom/simple-cifar10.h5.sbom.json,5,0,1,2,1,1,6.01,cyclonedx_json,1.5,True,True,True,True,True,False,False,True,True,False,False,other
Santandersecurityresearch_asvs_e4504b1c1990876462c242d320b4f1a425088da4_zw5ddmwq_bom.json,asvs,https://raw.githubusercontent.com/Santandersecurityresearch/asvs/e4504b1c1990876462c242d320b4f1a425088da4/bom.json,bom.json,24,0,2,11,11,1,6.09,cyclonedx_json,1.5,True,True,True,True,True,False,False,True,True,False,False,HTML
Siemens-Healthineers_K2s_5204b141aace417015b6553e4fa8f355b7866ef3_s06be4bo_k2s-bom.json,K2s,https://raw.githubusercontent.com/Siemens-Healthineers/K2s/5204b141aace417015b6553e4fa8f355b7866ef3/build/bom/k2s-bom.json,build/bom/k2s-bom.json,12675,29,31,174,296,24,6.08,cyclonedx_json,1.5,True,True,True,True,True,False,False,True,True,False,False,other
Siemens-Healthineers_K2s_5204b141aace417015b6553e4fa8f355b7866ef3_xpdp43xa_k2s-bom.xml,K2s,https://raw.githubusercontent.com/Siemens-Healthineers/K2s/5204b141aace417015b6553e4fa8f355b7866ef3/build/bom/k2s-bom.xml,build/bom/k2s-bom.xml,12675,29,31,174,296,24,6.08,cyclnedx_xml,1.5,True,True,True,True,False,False,False,False,False,False,False,other
Siemens-Healthineers_K2s_5204b141aace417015b6553e4fa8f355b7866ef3_plku3h4x_k2s-static.json,K2s,https://raw.githubusercontent.com/Siemens-Healthineers/K2s/5204b141aace417015b6553e4fa8f355b7866ef3/build/bom/merge/k2s-static.json,build/bom/merge/k2s-static.json,29,29,0,0,0,0,7.33,cyclonedx_json,1.4,True,True,True,True,True,False,False,False,False,False,False,other
SonarSource_sonarqube_5d17b767196bbdb6cef26cfc6992d6bf99c5cc58_ts0mdita_CVE-review-and-treatment-status-sqcb.json,sonarqube,https://raw.githubusercontent.com/SonarSource/sonarqube/5d17b767196bbdb6cef26cfc6992d6bf99c5cc58/sonar-application/src/main/assembly/security/CVE-review-and-treatment-status-sqcb.json,sonar-application/src/main/assembly/security/CVE-review-and-treatment-status-sqcb.json,1440,1000,0,1,9,0,8.11,cyclonedx_json,1.5,True,True,True,True,True,False,False,True,True,False,False,Java
TheHive-Project_Cortex_release_zheyesvo_TheHive-Project_Cortex_release_3.1.8.cortex-3.1.8-1.bom.xml,Cortex,https://github.com/TheHive-Project/Cortex/releases/download/3.1.8/cortex-3.1.8-1.bom.xml,TheHive-Project_Cortex_release_3.1.8.cortex-3.1.8-1.bom.xml,162,116,0,3,12,1,5.24,cyclnedx_xml,1.0,True,True,True,True,False,False,False,True,False,False,False,Scala
WasmEdge_WasmEdge_release_kih997zg_spdx-18c05e3a-3c61-4d71-831b-0d8eb5fa329c.spdx.json,WasmEdge,https://github.com/WasmEdge/WasmEdge/releases/download/0.15.0-alpha.1/sbom.tar.gz,runner/work/WasmEdge/WasmEdge/spdx-18c05e3a-3c61-4d71-831b-0d8eb5fa329c.spdx.json,89,0,0,0,0,0,4.35,spdx_json,SPDX-2.3,True,True,True,False,True,True,False,False,True,,False,C++
Workiva_go-datastructures_release_g6uh0am4_Workiva_go-datastructures_release_v1.1.5.go-datastructures-Tests.cyclonedx.json,go-datastructures,https://github.com/Workiva/go-datastructures/releases/download/v1.1.5/go-datastructures-Tests.cyclonedx.json,Workiva_go-datastructures_release_v1.1.5.go-datastructures-Tests.cyclonedx.json,6,0,0,0,0,0,6.34,cyclonedx_json,1.5,True,True,True,True,True,False,False,True,True,False,False,Go
Workiva_over_react_release_giufux9h_Workiva_over_react_release_5.4.4.over_react-create-sbom-release-asset.cyclonedx.json,over_react,https://github.com/Workiva/over_react/releases/download/5.4.4/over_react-create-sbom-release-asset.cyclonedx.json,Workiva_over_react_release_5.4.4.over_react-create-sbom-release-asset.cyclonedx.json,93,0,0,0,0,0,6.51,cyclonedx_json,1.6,True,True,False,True,True,False,False,True,True,False,False,Dart
aboutcode-org_dejacode_41482dcfe746a0ef414ea0528e3b97f1216753f3_xc9dmfpq_protonmail-webclient-v4-0912dff.bom.cdx.json,dejacode,https://raw.githubusercontent.com/aboutcode-org/dejacode/41482dcfe746a0ef414ea0528e3b97f1216753f3/docs/sboms/protonmail-webclient-v4-0912dff.bom.cdx.json,docs/sboms/protonmail-webclient-v4-0912dff.bom.cdx.json,883,870,7,44,41,6,8.23,cyclonedx_json,1.2,True,True,True,True,True,False,False,True,True,False,False,other
aboutcode-org_dejacode_41482dcfe746a0ef414ea0528e3b97f1216753f3_ny7asdqz_dejacode_starship_product_a0_navigator_2.4.1.spdx.json,dejacode,https://raw.githubusercontent.com/aboutcode-org/dejacode/41482dcfe746a0ef414ea0528e3b97f1216753f3/docs/sboms/dejacode_starship_product_a0_navigator_2.4.1.spdx.json,docs/sboms/dejacode_starship_product_a0_navigator_2.4.1.spdx.json,500,495,0,0,0,0,0,spdx_json,SPDX-2.3,True,False,False,False,True,True,True,False,True,,False,other
aboutcode-org_dejacode_41482dcfe746a0ef414ea0528e3b97f1216753f3_citabntp_keycloak-10.0.2.bom.cdx.json,dejacode,https://raw.githubusercontent.com/aboutcode-org/dejacode/41482dcfe746a0ef414ea0528e3b97f1216753f3/docs/sboms/keycloak-10.0.2.bom.cdx.json,docs/sboms/keycloak-10.0.2.bom.cdx.json,903,998,56,232,239,37,8.17,cyclonedx_json,1.2,True,True,True,True,True,False,False,True,True,False,False,other
actions_runner-images_release_hu6wpsq0_sbom.json,runner-images,https://github.com/actions/runner-images/releases/download/macos-15-arm64/20250416.1273/sbom.macos-15.json.zip,sbom.json,3526,1000,5,45,61,11,7.4,spdx_json,SPDX-2.3,True,True,True,False,True,True,True,False,True,,False,PowerShell
apache_camel_cef33d579dbb15401a47e116f7731fa1a8f27165_mgw9zk4r_camel-sbom.xml,camel,https://raw.githubusercontent.com/apache/camel/cef33d579dbb15401a47e116f7731fa1a8f27165/camel-sbom/camel-sbom.xml,camel-sbom/camel-sbom.xml,2962,3415,8,25,65,5,8.14,cyclnedx_xml,1.6,True,True,True,True,False,False,False,False,False,False,False,Java
apache_camel_cef33d579dbb15401a47e116f7731fa1a8f27165_2dppg2oe_camel-sbom.json,camel,https://raw.githubusercontent.com/apache/camel/cef33d579dbb15401a47e116f7731fa1a8f27165/camel-sbom/camel-sbom.json,camel-sbom/camel-sbom.json,2962,3415,0,0,0,0,8.14,cyclonedx_json,1.6,True,True,False,True,True,False,False,False,False,False,False,Java
apache_camel-kamelets_574c30b156599f6d0df5796fec4d698dbcd4ae3a_guk92prj_camel-kamelets-sbom.json,camel-kamelets,https://raw.githubusercontent.com/apache/camel-kamelets/574c30b156599f6d0df5796fec4d698dbcd4ae3a/camel-kamelets-sbom/camel-kamelets-sbom.json,camel-kamelets-sbom/camel-kamelets-sbom.json,124,127,0,0,0,0,8.23,cyclonedx_json,1.6,True,True,False,True,True,False,False,True,True,False,False,other
apache_camel-kamelets_574c30b156599f6d0df5796fec4d698dbcd4ae3a_2ybcfgk5_camel-kamelets-sbom.xml,camel-kamelets,https://raw.githubusercontent.com/apache/camel-kamelets/574c30b156599f6d0df5796fec4d698dbcd4ae3a/camel-kamelets-sbom/camel-kamelets-sbom.xml,camel-kamelets-sbom/camel-kamelets-sbom.xml,124,127,0,1,1,0,8.23,cyclnedx_xml,1.6,True,True,True,True,False,False,False,True,False,False,False,other
apache_camel-quarkus_0677cc0b71db824a653a2da1fea8484c1e5e7659_f7aw37jr_camel-quarkus-sbom.json,camel-quarkus,https://raw.githubusercontent.com/apache/camel-quarkus/0677cc0b71db824a653a2da1fea8484c1e5e7659/camel-quarkus-sbom/camel-quarkus-sbom.json,camel-quarkus-sbom/camel-quarkus-sbom.json,3662,3757,0,0,0,0,8.08,cyclonedx_json,1.6,True,True,False,True,True,False,False,False,False,False,False,Java
apache_camel-quarkus_0677cc0b71db824a653a2da1fea8484c1e5e7659_tpgwltr4_camel-quarkus-sbom.xml,camel-quarkus,https://raw.githubusercontent.com/apache/camel-quarkus/0677cc0b71db824a653a2da1fea8484c1e5e7659/camel-quarkus-sbom/camel-quarkus-sbom.xml,camel-quarkus-sbom/camel-quarkus-sbom.xml,3662,3757,2,8,10,0,8.08,cyclnedx_xml,1.6,True,True,True,True,False,False,False,False,False,False,False,Java
