sbom_code,name,URL,path,dependencies,licenses,critical,high,medium,low,quality,format,version,successfully_processed,sbomqs_processed,osv_processed,cyclonedx_processed,sbom_utility_processed,pyspdxtools_processed,ntia_processed,cyclonedx_res,sbom_utility_res,pyspdxtools_res,ntia_res,language
DependencyTrack_frontend_release_7mi8ywe8_bom.json,frontend,https://github.com/DependencyTrack/frontend/releases/download/4.11.1/bom.json,bom.json,46,43,0,3,1,0,8.21,cyclonedx_json,1.3,True,True,True,True,True,False,False,True,True,False,False,other
DependencyTrack_hyades_release_qa4xkcup_repository-meta-analyzer-0.4.0.cdx.json,hyades,https://github.com/DependencyTrack/hyades/releases/download/v0.4.0/repository-meta-analyzer-0.4.0.cdx.json,repository-meta-analyzer-0.4.0.cdx.json,244,270,0,2,1,0,8.67,cyclonedx_json,1.4,True,True,True,True,True,False,False,True,True,False,False,other
DependencyTrack_hyades_release_1e366t7u_vulnerability-analyzer-0.4.0.cdx.json,hyades,https://github.com/DependencyTrack/hyades/releases/download/v0.4.0/vulnerability-analyzer-0.4.0.cdx.json,vulnerability-analyzer-0.4.0.cdx.json,266,296,0,2,1,0,8.68,cyclonedx_json,1.4,True,True,True,True,True,False,False,True,True,False,False,other
DependencyTrack_hyades_release_1hd1zn23_mirror-service-0.4.0.cdx.json,hyades,https://github.com/DependencyTrack/hyades/releases/download/v0.4.0/mirror-service-0.4.0.cdx.json,mirror-service-0.4.0.cdx.json,185,204,0,2,1,0,8.67,cyclonedx_json,1.4,True,True,True,True,True,False,False,True,True,False,False,other
DependencyTrack_hyades_release_5v5spwf2_notification-publisher-0.4.0.cdx.json,hyades,https://github.com/DependencyTrack/hyades/releases/download/v0.4.0/notification-publisher-0.4.0.cdx.json,notification-publisher-0.4.0.cdx.json,257,283,0,2,1,0,8.68,cyclonedx_json,1.4,True,True,True,True,True,False,False,True,True,False,False,other
Embarcadero_P4D-Data-Sciences_551db5923fad9a9e8384169233dd64ddf9f87d12_w55zfvoy_bom.json,P4D-Data-Sciences,https://raw.githubusercontent.com/Embarcadero/P4D-Data-Sciences/551db5923fad9a9e8384169233dd64ddf9f87d12/bom.json,bom.json,3,0,0,0,0,0,3.91,cyclonedx_json,1.4,True,True,True,True,True,False,False,True,True,False,False,Pascal
JuliaLang_julia_d36417b8230f7f56359f8607495ec97247bcab50_378vg23w_julia.spdx.json,julia,https://raw.githubusercontent.com/JuliaLang/julia/d36417b8230f7f56359f8607495ec97247bcab50/julia.spdx.json,julia.spdx.json,36,45,0,0,0,0,6.1,spdx_json,SPDX-2.2,True,False,False,False,True,True,True,False,True,,False,other
JuliaLang_julia_release_wb405bpm_julia.spdx.json,julia,https://github.com/JuliaLang/julia/releases/download/v1.11.0/julia-1.11.0.tar.gz,julia.spdx.json,36,45,0,0,0,0,6.1,spdx_json,SPDX-2.2,True,False,False,False,True,True,True,False,True,,False,other
JuliaLang_julia_release_wiwh82sb_julia.spdx.json,julia,https://github.com/JuliaLang/julia/releases/download/v1.11.0/julia-1.11.0-full.tar.gz,julia.spdx.json,36,45,0,0,0,0,6.1,spdx_json,SPDX-2.2,True,False,False,False,True,True,True,False,True,,False,other
Kong_insomnia_release_xyp3ksbz_Kong_insomnia_release_core%4010.1.0-beta.4.image-inso-Linux-sbom.cyclonedx.json,insomnia,https://github.com/Kong/insomnia/releases/download/core%4010.1.0-beta.4/image-inso-Linux-sbom.cyclonedx.json,Kong_insomnia_release_core%4010.1.0-beta.4.image-inso-Linux-sbom.cyclonedx.json,102,445,0,0,0,0,8.06,cyclonedx_json,1.5,True,True,True,True,True,False,False,True,True,False,False,JavaScript
Kong_insomnia_release_jbpfzlsm_Kong_insomnia_release_core%4010.1.0-beta.4.sbom.cyclonedx.json,insomnia,https://github.com/Kong/insomnia/releases/download/core%4010.1.0-beta.4/sbom.cyclonedx.json,Kong_insomnia_release_core%4010.1.0-beta.4.sbom.cyclonedx.json,1670,1585,2,0,1,2,8.21,cyclonedx_json,1.5,True,True,True,True,True,False,False,True,True,False,False,JavaScript
Kong_insomnia_release_b0503rjx_Kong_insomnia_release_core%4010.1.0-beta.4.sbom.spdx.json,insomnia,https://github.com/Kong/insomnia/releases/download/core%4010.1.0-beta.4/sbom.spdx.json,Kong_insomnia_release_core%4010.1.0-beta.4.sbom.spdx.json,1671,1619,2,0,1,2,7.79,spdx_json,SPDX-2.3,True,False,True,False,True,True,True,False,True,,False,JavaScript
Kong_insomnia_release_ab32e3qa_Kong_insomnia_release_core%4010.1.0-beta.4.image-inso-Linux-sbom.spdx.json,insomnia,https://github.com/Kong/insomnia/releases/download/core%4010.1.0-beta.4/image-inso-Linux-sbom.spdx.json,Kong_insomnia_release_core%4010.1.0-beta.4.image-inso-Linux-sbom.spdx.json,102,445,0,0,0,0,7.54,spdx_json,SPDX-2.3,True,False,True,False,True,True,True,False,True,,False,JavaScript
LDAPAccountManager_lam_288694c8f4cba0b50ef5feba10db411e078ac298_vwqi5pfa_sbom-libs.json,lam,https://raw.githubusercontent.com/LDAPAccountManager/lam/288694c8f4cba0b50ef5feba10db411e078ac298/lam/sbom-libs.json,lam/sbom-libs.json,12,11,0,0,0,5,7.66,cyclonedx_json,1.5,True,True,True,True,True,False,False,True,True,False,False,PHP
LDAPAccountManager_lam_288694c8f4cba0b50ef5feba10db411e078ac298_rr0a44ah_sbom-composer.json,lam,https://raw.githubusercontent.com/LDAPAccountManager/lam/288694c8f4cba0b50ef5feba10db411e078ac298/lam/sbom-composer.json,lam/sbom-composer.json,63,62,0,0,0,0,7.8,cyclonedx_json,1.5,True,True,True,True,True,False,False,True,True,False,False,PHP
LDAPAccountManager_lam_288694c8f4cba0b50ef5feba10db411e078ac298_kvzjuk6g_sbom.json,lam,https://raw.githubusercontent.com/LDAPAccountManager/lam/288694c8f4cba0b50ef5feba10db411e078ac298/lam/sbom.json,lam/sbom.json,77,73,0,0,0,5,7.32,cyclonedx_json,1.5,True,True,True,True,True,False,False,True,True,False,False,PHP
NationalSecurityAgency_ghidra_release_nr210znm_bom.json,ghidra,https://github.com/NationalSecurityAgency/ghidra/releases/download/Ghidra_11.2_build/ghidra_11.2_PUBLIC_20240926.zip,bom.json,209,0,0,3,2,0,4.0,cyclonedx_json,1.4,True,True,True,True,True,False,False,True,True,False,False,Java
Santandersecurityresearch_asvs_60af346ddc3ecbfdd7b887e8bd7b6937f6d828cb_7rqwi72l_bom.json,asvs,https://raw.githubusercontent.com/Santandersecurityresearch/asvs/60af346ddc3ecbfdd7b887e8bd7b6937f6d828cb/bom.json,bom.json,24,0,1,8,12,0,6.09,cyclonedx_json,1.5,True,True,True,True,True,False,False,True,True,False,False,HTML
Siemens-Healthineers_K2s_238385f82e1f7b19b6eed13a1af903c431c4ba53_rnn055d3_k2s-bom.json,K2s,https://raw.githubusercontent.com/Siemens-Healthineers/K2s/238385f82e1f7b19b6eed13a1af903c431c4ba53/build/bom/k2s-bom.json,build/bom/k2s-bom.json,15813,27,10,149,240,27,6.07,cyclonedx_json,1.5,True,True,True,True,True,False,False,True,True,False,False,other
Siemens-Healthineers_K2s_release_u5ihx9yc_k2s-bom.json,K2s,https://github.com/Siemens-Healthineers/K2s/releases/download/v1.1.2/K2s-1.1.2.zip,build\bom\k2s-bom.json,15813,27,10,149,240,27,6.07,cyclonedx_json,1.5,True,True,True,True,True,False,False,True,True,False,False,other
Siemens-Healthineers_K2s_release_014t3e3x_k2s-static.json,K2s,https://github.com/Siemens-Healthineers/K2s/releases/download/v1.1.2/K2s-1.1.2.zip,build\bom\merge\k2s-static.json,29,29,0,0,0,0,7.33,cyclonedx_json,1.4,True,True,True,True,True,False,False,False,False,False,False,other
Siemens-Healthineers_K2s_release_4uhxgz36_k2s-bom.xml,K2s,https://github.com/Siemens-Healthineers/K2s/releases/download/v1.1.2/K2s-1.1.2.zip,build\bom\k2s-bom.xml,15813,27,10,149,240,27,6.07,cyclnedx_xml,1.5,True,False,True,True,False,False,False,False,False,False,False,other
Siemens-Healthineers_K2s_238385f82e1f7b19b6eed13a1af903c431c4ba53_e59r1lzl_k2s-bom.xml,K2s,https://raw.githubusercontent.com/Siemens-Healthineers/K2s/238385f82e1f7b19b6eed13a1af903c431c4ba53/build/bom/k2s-bom.xml,build/bom/k2s-bom.xml,15813,27,10,149,240,27,6.07,cyclnedx_xml,1.5,True,False,True,True,False,False,False,False,False,False,False,other
Siemens-Healthineers_K2s_238385f82e1f7b19b6eed13a1af903c431c4ba53_gcasn8ml_k2s-static.json,K2s,https://raw.githubusercontent.com/Siemens-Healthineers/K2s/238385f82e1f7b19b6eed13a1af903c431c4ba53/build/bom/merge/k2s-static.json,build/bom/merge/k2s-static.json,29,29,0,0,0,0,7.33,cyclonedx_json,1.4,True,True,True,True,True,False,False,False,False,False,False,other
TheHive-Project_Cortex_release_ifcu7c0w_TheHive-Project_Cortex_release_3.1.8.cortex-3.1.8-1.bom.xml,Cortex,https://github.com/TheHive-Project/Cortex/releases/download/3.1.8/cortex-3.1.8-1.bom.xml,TheHive-Project_Cortex_release_3.1.8.cortex-3.1.8-1.bom.xml,162,116,0,4,11,0,5.24,cyclnedx_xml,1.0,True,False,True,True,False,False,False,True,False,False,False,Scala
VedAstro_VedAstro_9b72c0f2761cc7bd30a0ade90fb72953f5a21fd5_mxt0mzhs_manifest.spdx.json,VedAstro,https://raw.githubusercontent.com/VedAstro/VedAstro/9b72c0f2761cc7bd30a0ade90fb72953f5a21fd5/Desktop/MacOS/Launcher2.app/Contents/Resources/api-build/Azure.Functions.Cli/_manifest/spdx_2.2/manifest.spdx.json,Desktop/MacOS/Launcher2.app/Contents/Resources/api-build/Azure.Functions.Cli/_manifest/spdx_2.2/manifest.spdx.json,2,0,0,0,0,0,0,spdx_json,SPDX-2.2,True,False,False,False,True,True,False,False,True,,False,C#
WasmEdge_WasmEdge_release_bud22e4d_spdx-1d498414-feb6-4379-8309-7c3c887e8dac.spdx.json,WasmEdge,https://github.com/WasmEdge/WasmEdge/releases/download/0.14.1/sbom.tar.gz,runner/work/WasmEdge/WasmEdge/spdx-1d498414-feb6-4379-8309-7c3c887e8dac.spdx.json,99,0,0,0,0,0,4.35,spdx_json,SPDX-2.3,True,False,True,False,True,True,False,False,True,,False,C++
Workiva_go-datastructures_release_wsxb7u09_Workiva_go-datastructures_release_v1.1.5.go-datastructures-Tests.cyclonedx.json,go-datastructures,https://github.com/Workiva/go-datastructures/releases/download/v1.1.5/go-datastructures-Tests.cyclonedx.json,Workiva_go-datastructures_release_v1.1.5.go-datastructures-Tests.cyclonedx.json,6,0,0,0,0,0,6.34,cyclonedx_json,1.5,True,True,True,True,True,False,False,True,True,False,False,Go
Workiva_over_react_release_vqttabrg_Workiva_over_react_release_5.4.0.over_react-build.cyclonedx.json,over_react,https://github.com/Workiva/over_react/releases/download/5.4.0/over_react-build.cyclonedx.json,Workiva_over_react_release_5.4.0.over_react-build.cyclonedx.json,316,0,0,0,0,0,6.52,cyclonedx_json,1.6,True,True,False,True,True,False,False,True,True,False,False,Dart
apache_camel_f23f02531518c8a2b34a0b5d582a96e81fcd7c42_mrvfs4sj_camel-sbom.xml,camel,https://raw.githubusercontent.com/apache/camel/f23f02531518c8a2b34a0b5d582a96e81fcd7c42/camel-sbom/camel-sbom.xml,camel-sbom/camel-sbom.xml,2639,2970,2,19,49,10,8.14,cyclnedx_xml,1.6,True,False,True,True,False,False,False,False,False,False,False,Java
apache_camel_f23f02531518c8a2b34a0b5d582a96e81fcd7c42_j5h89ain_camel-sbom.json,camel,https://raw.githubusercontent.com/apache/camel/f23f02531518c8a2b34a0b5d582a96e81fcd7c42/camel-sbom/camel-sbom.json,camel-sbom/camel-sbom.json,2639,2970,0,0,0,0,8.14,cyclonedx_json,1.6,True,True,False,True,True,False,False,False,False,False,False,Java
apache_camel-kamelets_4084c9e03006882b4261b480c0711c06ff15c5ec_cud9iyy4_camel-kamelets-sbom.json,camel-kamelets,https://raw.githubusercontent.com/apache/camel-kamelets/4084c9e03006882b4261b480c0711c06ff15c5ec/camel-kamelets-sbom/camel-kamelets-sbom.json,camel-kamelets-sbom/camel-kamelets-sbom.json,138,138,0,0,0,0,8.24,cyclonedx_json,1.6,True,True,False,True,True,False,False,True,True,False,False,other
apache_camel-kamelets_4084c9e03006882b4261b480c0711c06ff15c5ec_lsv05a5f_camel-kamelets-sbom.xml,camel-kamelets,https://raw.githubusercontent.com/apache/camel-kamelets/4084c9e03006882b4261b480c0711c06ff15c5ec/camel-kamelets-sbom/camel-kamelets-sbom.xml,camel-kamelets-sbom/camel-kamelets-sbom.xml,138,138,0,0,1,0,8.24,cyclnedx_xml,1.6,True,False,True,True,False,False,False,True,False,False,False,other
apache_camel-quarkus_ad766332cf6e798c2335b965f900d3f1051c33b6_9lh3i021_camel-quarkus-sbom.json,camel-quarkus,https://raw.githubusercontent.com/apache/camel-quarkus/ad766332cf6e798c2335b965f900d3f1051c33b6/camel-quarkus-sbom/camel-quarkus-sbom.json,camel-quarkus-sbom/camel-quarkus-sbom.json,3615,3710,0,0,0,0,8.08,cyclonedx_json,1.6,True,True,False,True,True,False,False,False,False,False,False,Java
apache_camel-quarkus_ad766332cf6e798c2335b965f900d3f1051c33b6_w5hluzeq_camel-quarkus-sbom.xml,camel-quarkus,https://raw.githubusercontent.com/apache/camel-quarkus/ad766332cf6e798c2335b965f900d3f1051c33b6/camel-quarkus-sbom/camel-quarkus-sbom.xml,camel-quarkus-sbom/camel-quarkus-sbom.xml,3615,3710,1,6,19,1,8.08,cyclnedx_xml,1.6,True,False,True,True,False,False,False,False,False,False,False,Java
apache_camel-spring-boot_e14fd9fc5b9f8365da932a3d5a16d57fe0f54c31_7x4s848w_camel-spring-boot-sbom.xml,camel-spring-boot,https://raw.githubusercontent.com/apache/camel-spring-boot/e14fd9fc5b9f8365da932a3d5a16d57fe0f54c31/camel-spring-boot-sbom/camel-spring-boot-sbom.xml,camel-spring-boot-sbom/camel-spring-boot-sbom.xml,2499,2716,1,16,37,4,8.17,cyclnedx_xml,1.5,True,False,True,True,False,False,False,False,False,False,False,Java
apache_camel-spring-boot_e14fd9fc5b9f8365da932a3d5a16d57fe0f54c31_o14axque_camel-spring-boot-sbom.json,camel-spring-boot,https://raw.githubusercontent.com/apache/camel-spring-boot/e14fd9fc5b9f8365da932a3d5a16d57fe0f54c31/camel-spring-boot-sbom/camel-spring-boot-sbom.json,camel-spring-boot-sbom/camel-spring-boot-sbom.json,2499,2716,1,16,37,4,8.17,cyclonedx_json,1.5,True,True,True,True,True,False,False,False,False,False,False,Java
aquasecurity_trivy_release_f7ftpfmt_aquasecurity_trivy_release_v0.56.2.bom.json,trivy,https://github.com/aquasecurity/trivy/releases/download/v0.56.2/bom.json,aquasecurity_trivy_release_v0.56.2.bom.json,405,402,0,0,0,0,6.96,cyclonedx_json,1.6,True,True,False,True,True,False,False,True,True,False,False,Go
argoproj_argo-cd_release_7hvb4n5p_bom-yarn.spdx,argo-cd,https://github.com/argoproj/argo-cd/releases/download/v2.13.0-rc3/sbom.tar.gz,bom-yarn.spdx,4107,0,0,0,0,0,5.22,spdx_spdx,SPDX-2.2,True,False,False,False,False,True,True,False,False,,False,Go
argoproj_argo-cd_release_si5vdph1_bom-go-mod.spdx,argo-cd,https://github.com/argoproj/argo-cd/releases/download/v2.13.0-rc3/sbom.tar.gz,bom-go-mod.spdx,270,0,0,0,0,0,6.09,spdx_spdx,SPDX-2.2,True,False,False,False,False,True,True,False,False,,True,Go
argoproj_argo-cd_release_dtde0bi8_bom-docker-image.spdx,argo-cd,https://github.com/argoproj/argo-cd/releases/download/v2.13.0-rc3/sbom.tar.gz,bom-docker-image.spdx,661,0,0,0,0,0,4.78,spdx_spdx,SPDX-2.2,True,False,False,False,False,True,True,False,False,,False,Go
argoproj_argo-workflows_release_cza0um2n_bom-yarn.spdx,argo-workflows,https://github.com/argoproj/argo-workflows/releases/download/v3.6.0-rc2/sbom.tar.gz,bom-yarn.spdx,4141,0,0,0,0,0,5.22,spdx_spdx,SPDX-2.2,True,False,False,False,False,True,True,False,False,,False,Go
argoproj_argo-workflows_release_qj6hem25_bom-go-mod.spdx,argo-workflows,https://github.com/argoproj/argo-workflows/releases/download/v3.6.0-rc2/sbom.tar.gz,bom-go-mod.spdx,270,0,0,0,0,0,6.09,spdx_spdx,SPDX-2.2,True,False,False,False,False,True,True,False,False,,True,Go
argoproj_argo-workflows_release_48xycoyk_workflow-controller.spdx,argo-workflows,https://github.com/argoproj/argo-workflows/releases/download/v3.6.0-rc2/sbom.tar.gz,workflow-controller.spdx,31,0,0,0,0,0,4.74,spdx_spdx,SPDX-2.2,True,False,False,False,False,True,True,False,False,,False,Go
argoproj_argo-workflows_release_htxtmhbo_argoexec.spdx,argo-workflows,https://github.com/argoproj/argo-workflows/releases/download/v3.6.0-rc2/sbom.tar.gz,argoexec.spdx,42,0,0,0,0,0,4.74,spdx_spdx,SPDX-2.2,True,False,False,False,False,True,True,False,False,,False,Go
argoproj_argo-workflows_release_yghprhx6_argocli.spdx,argo-workflows,https://github.com/argoproj/argo-workflows/releases/download/v3.6.0-rc2/sbom.tar.gz,argocli.spdx,33,0,0,0,0,0,4.74,spdx_spdx,SPDX-2.2,True,False,False,False,False,True,True,False,False,,False,Go
caddyserver_caddy_release_g4ror8ps_caddyserver_caddy_release_v2.9.0-beta.2.caddy_2.9.0-beta.2_linux_armv5.sbom,caddy,https://github.com/caddyserver/caddy/releases/download/v2.9.0-beta.2/caddy_2.9.0-beta.2_linux_armv5.sbom,caddyserver_caddy_release_v2.9.0-beta.2.caddy_2.9.0-beta.2_linux_armv5.sbom,125,1,0,0,0,0,7.35,cyclonedx_json,1.6,True,True,False,True,True,False,False,True,True,False,False,Go
caddyserver_caddy_release_n3njl577_caddyserver_caddy_release_v2.9.0-beta.2.caddy_2.9.0-beta.2_freebsd_armv7.sbom,caddy,https://github.com/caddyserver/caddy/releases/download/v2.9.0-beta.2/caddy_2.9.0-beta.2_freebsd_armv7.sbom,caddyserver_caddy_release_v2.9.0-beta.2.caddy_2.9.0-beta.2_freebsd_armv7.sbom,125,1,0,0,0,0,7.35,cyclonedx_json,1.6,True,True,False,True,True,False,False,True,True,False,False,Go
caddyserver_caddy_release_ymbw9n8k_caddyserver_caddy_release_v2.9.0-beta.2.caddy_2.9.0-beta.2_linux_riscv64.sbom,caddy,https://github.com/caddyserver/caddy/releases/download/v2.9.0-beta.2/caddy_2.9.0-beta.2_linux_riscv64.sbom,caddyserver_caddy_release_v2.9.0-beta.2.caddy_2.9.0-beta.2_linux_riscv64.sbom,125,1,0,0,0,0,7.35,cyclonedx_json,1.6,True,True,False,True,True,False,False,True,True,False,False,Go
caddyserver_caddy_release_akmxcae5_caddyserver_caddy_release_v2.9.0-beta.2.caddy_2.9.0-beta.2_freebsd_arm64.sbom,caddy,https://github.com/caddyserver/caddy/releases/download/v2.9.0-beta.2/caddy_2.9.0-beta.2_freebsd_arm64.sbom,caddyserver_caddy_release_v2.9.0-beta.2.caddy_2.9.0-beta.2_freebsd_arm64.sbom,125,1,0,0,0,0,7.35,cyclonedx_json,1.6,True,True,False,True,True,False,False,True,True,False,False,Go
caddyserver_caddy_release_6tubbnnl_caddyserver_caddy_release_v2.9.0-beta.2.caddy_2.9.0-beta.2_freebsd_amd64.sbom,caddy,https://github.com/caddyserver/caddy/releases/download/v2.9.0-beta.2/caddy_2.9.0-beta.2_freebsd_amd64.sbom,caddyserver_caddy_release_v2.9.0-beta.2.caddy_2.9.0-beta.2_freebsd_amd64.sbom,125,1,0,0,0,0,7.35,cyclonedx_json,1.6,True,True,False,True,True,False,False,True,True,False,False,Go
caddyserver_caddy_release_u0iqkn5h_caddyserver_caddy_release_v2.9.0-beta.2.caddy_2.9.0-beta.2_freebsd_armv6.sbom,caddy,https://github.com/caddyserver/caddy/releases/download/v2.9.0-beta.2/caddy_2.9.0-beta.2_freebsd_armv6.sbom,caddyserver_caddy_release_v2.9.0-beta.2.caddy_2.9.0-beta.2_freebsd_armv6.sbom,125,1,0,0,0,0,7.35,cyclonedx_json,1.6,True,True,False,True,True,False,False,True,True,False,False,Go
caddyserver_caddy_release_dnznzti2_caddyserver_caddy_release_v2.9.0-beta.2.caddy_2.9.0-beta.2_linux_armv7.sbom,caddy,https://github.com/caddyserver/caddy/releases/download/v2.9.0-beta.2/caddy_2.9.0-beta.2_linux_armv7.sbom,caddyserver_caddy_release_v2.9.0-beta.2.caddy_2.9.0-beta.2_linux_armv7.sbom,125,1,0,0,0,0,7.35,cyclonedx_json,1.6,True,True,False,True,True,False,False,True,True,False,False,Go
caddyserver_caddy_release_w484lt4z_caddyserver_caddy_release_v2.9.0-beta.2.caddy_2.9.0-beta.2_linux_armv6.sbom,caddy,https://github.com/caddyserver/caddy/releases/download/v2.9.0-beta.2/caddy_2.9.0-beta.2_linux_armv6.sbom,caddyserver_caddy_release_v2.9.0-beta.2.caddy_2.9.0-beta.2_linux_armv6.sbom,125,1,0,0,0,0,7.35,cyclonedx_json,1.6,True,True,False,True,True,False,False,True,True,False,False,Go
caddyserver_caddy_release_eivd4prw_caddyserver_caddy_release_v2.9.0-beta.2.caddy_2.9.0-beta.2_mac_amd64.sbom,caddy,https://github.com/caddyserver/caddy/releases/download/v2.9.0-beta.2/caddy_2.9.0-beta.2_mac_amd64.sbom,caddyserver_caddy_release_v2.9.0-beta.2.caddy_2.9.0-beta.2_mac_amd64.sbom,126,1,0,0,0,0,7.35,cyclonedx_json,1.6,True,True,False,True,True,False,False,True,True,False,False,Go
caddyserver_caddy_release_rmbs8x3k_caddyserver_caddy_release_v2.9.0-beta.2.caddy_2.9.0-beta.2_linux_ppc64le.sbom,caddy,https://github.com/caddyserver/caddy/releases/download/v2.9.0-beta.2/caddy_2.9.0-beta.2_linux_ppc64le.sbom,caddyserver_caddy_release_v2.9.0-beta.2.caddy_2.9.0-beta.2_linux_ppc64le.sbom,125,1,0,0,0,0,7.35,cyclonedx_json,1.6,True,True,False,True,True,False,False,True,True,False,False,Go
